ANYUTA,Anton Checkhov,Other,Other,manual/processed/anyuta-by-anton-checkhov.txt
THE TWO VOLODYAS,Anton Checkhov,Other,Other,manual/processed/the-two-volodyas-by-anton-checkhov.txt
THE TROUSSEAU,Anton Checkhov,Other,Other,manual/processed/the-trousseau-by-anton-checkhov.txt
THE HELPMATE,Anton Checkhov,Other,Other,manual/processed/the-helpmate-by-anton-checkhov.txt
TALENT,Anton Checkhov,Other,Other,manual/processed/talent-by-anton-checkhov.txt
AN ARTIST'S STORY,Anton Checkhov,Other,Other,manual/processed/an-artist-s-story-by-anton-checkhov.txt
THREE YEARS,Anton Checkhov,Other,Other,manual/processed/three-years-by-anton-checkhov.txt
BOULE DE SUIF,Guy de Maupassant,Other,Other,manual/processed/boule-de-suif-by-guy-de-maupassant.txt
TWO FRIENDS,Guy de Maupassant,Other,Other,manual/processed/two-friends-by-guy-de-maupassant.txt
THE LANCER'S WIFE,Guy de Maupassant,Other,Other,manual/processed/the-lancer-s-wife-by-guy-de-maupassant.txt
THE PRISONERS,Guy de Maupassant,Other,Other,manual/processed/the-prisoners-by-guy-de-maupassant.txt
TWO LITTLE SOLDIERS,Guy de Maupassant,Other,Other,manual/processed/two-little-soldiers-by-guy-de-maupassant.txt
FATHER MILON,Guy de Maupassant,Other,Other,manual/processed/father-milon-by-guy-de-maupassant.txt
A COUP D'ETAT,Guy de Maupassant,Other,Other,manual/processed/a-coup-d-etat-by-guy-de-maupassant.txt
LIEUTENANT LARE'S MARRIAGE,Guy de Maupassant,Other,Other,manual/processed/lieutenant-lare-s-marriage-by-guy-de-maupassant.txt
THE HORRIBLE,Guy de Maupassant,Other,Other,manual/processed/the-horrible-by-guy-de-maupassant.txt
MADAME PARISSE,Guy de Maupassant,Other,Other,manual/processed/madame-parisse-by-guy-de-maupassant.txt
MADEMOISELLE FIFI,Guy de Maupassant,Other,Other,manual/processed/mademoiselle-fifi-by-guy-de-maupassant.txt
A DUEL,Guy de Maupassant,Other,Other,manual/processed/a-duel-by-guy-de-maupassant.txt
"ORIGINAL SHORT STORIES, Vol. 2. ",Guy de Maupassant,Other,Other,manual/processed/original-short-stories-vol-2-by-guy-de-maupassant.txt
THE COLONEL'S IDEAS,Guy de Maupassant,Other,Other,manual/processed/the-colonel-s-ideas-by-guy-de-maupassant.txt
MOTHER SAUVAGE,Guy de Maupassant,Other,Other,manual/processed/mother-sauvage-by-guy-de-maupassant.txt
EPIPHANY,Guy de Maupassant,Other,Other,manual/processed/epiphany-by-guy-de-maupassant.txt
THE MUSTACHE,Guy de Maupassant,Other,Other,manual/processed/the-mustache-by-guy-de-maupassant.txt
MADAME BAPTISTE,Guy de Maupassant,Other,Other,manual/processed/madame-baptiste-by-guy-de-maupassant.txt
THE QUESTION OF LATIN,Guy de Maupassant,Other,Other,manual/processed/the-question-of-latin-by-guy-de-maupassant.txt
A MEETING,Guy de Maupassant,Other,Other,manual/processed/a-meeting-by-guy-de-maupassant.txt
THE BLIND MAN,Guy de Maupassant,Other,Other,manual/processed/the-blind-man-by-guy-de-maupassant.txt
INDISCRETION,Guy de Maupassant,Other,Other,manual/processed/indiscretion-by-guy-de-maupassant.txt
A FAMILY AFFAIR,Guy de Maupassant,Other,Other,manual/processed/a-family-affair-by-guy-de-maupassant.txt
BESIDE SCHOPENHAUER'S CORPSE,Guy de Maupassant,Other,Other,manual/processed/beside-schopenhauer-s-corpse-by-guy-de-maupassant.txt
"ORIGINAL SHORT STORIES, Vol. 3. ",Guy de Maupassant,Other,Other,manual/processed/original-short-stories-vol-3-by-guy-de-maupassant.txt
MISS HARRIET,Guy de Maupassant,Other,Other,manual/processed/miss-harriet-by-guy-de-maupassant.txt
LITTLE LOUISE ROQUE,Guy de Maupassant,Other,Other,manual/processed/little-louise-roque-by-guy-de-maupassant.txt
THE DONKEY,Guy de Maupassant,Other,Other,manual/processed/the-donkey-by-guy-de-maupassant.txt
MOIRON,Guy de Maupassant,Other,Other,manual/processed/moiron-by-guy-de-maupassant.txt
THE DISPENSER OF HOLY WATER,Guy de Maupassant,Other,Other,manual/processed/the-dispenser-of-holy-water-by-guy-de-maupassant.txt
A PARRICIDE,Guy de Maupassant,Other,Other,manual/processed/a-parricide-by-guy-de-maupassant.txt
BERTHA,Guy de Maupassant,Other,Other,manual/processed/bertha-by-guy-de-maupassant.txt
THE PATRON,Guy de Maupassant,Other,Other,manual/processed/the-patron-by-guy-de-maupassant.txt
THE DOOR,Guy de Maupassant,Other,Other,manual/processed/the-door-by-guy-de-maupassant.txt
A SALE,Guy de Maupassant,Other,Other,manual/processed/a-sale-by-guy-de-maupassant.txt
THE IMPOLITE SEX,Guy de Maupassant,Other,Other,manual/processed/the-impolite-sex-by-guy-de-maupassant.txt
A WEDDING GIFT,Guy de Maupassant,Other,Other,manual/processed/a-wedding-gift-by-guy-de-maupassant.txt
THE RELIC ,Guy de Maupassant,Other,Other,manual/processed/the-relic-by-guy-de-maupassant.txt
THE MORIBUND,Guy de Maupassant,Other,Other,manual/processed/the-moribund-by-guy-de-maupassant.txt
THE GAMEKEEPER,Guy de Maupassant,Other,Other,manual/processed/the-gamekeeper-by-guy-de-maupassant.txt
THE STORY OF A FARM GIRL,Guy de Maupassant,Other,Other,manual/processed/the-story-of-a-farm-girl-by-guy-de-maupassant.txt
THE WRECK,Guy de Maupassant,Other,Other,manual/processed/the-wreck-by-guy-de-maupassant.txt
THEODULE SABOT'S CONFESSION,Guy de Maupassant,Other,Other,manual/processed/theodule-sabot-s-confession-by-guy-de-maupassant.txt
THE WRONG HOUSE,Guy de Maupassant,Other,Other,manual/processed/the-wrong-house-by-guy-de-maupassant.txt
THE DIAMOND NECKLACE,Guy de Maupassant,Other,Other,manual/processed/the-diamond-necklace-by-guy-de-maupassant.txt
THE MARQUIS DE FUMEROL,Guy de Maupassant,Other,Other,manual/processed/the-marquis-de-fumerol-by-guy-de-maupassant.txt
THE TRIP OF LE HORLA,Guy de Maupassant,Other,Other,manual/processed/the-trip-of-le-horla-by-guy-de-maupassant.txt
FAREWELL!,Guy de Maupassant,Other,Other,manual/processed/farewell-by-guy-de-maupassant.txt
THE WOLF,Guy de Maupassant,Other,Other,manual/processed/the-wolf-by-guy-de-maupassant.txt
THE INN ,Guy de Maupassant,Other,Other,manual/processed/the-inn-by-guy-de-maupassant.txt
MONSIEUR PARENT,Guy de Maupassant,Other,Other,manual/processed/monsieur-parent-by-guy-de-maupassant.txt
QUEEN HORTENSE,Guy de Maupassant,Other,Other,manual/processed/queen-hortense-by-guy-de-maupassant.txt
TIMBUCTOO,Guy de Maupassant,Other,Other,manual/processed/timbuctoo-by-guy-de-maupassant.txt
TOMBSTONES,Guy de Maupassant,Other,Other,manual/processed/tombstones-by-guy-de-maupassant.txt
MADEMOISELLE PEARL,Guy de Maupassant,Other,Other,manual/processed/mademoiselle-pearl-by-guy-de-maupassant.txt
THE THIEF,Guy de Maupassant,Other,Other,manual/processed/the-thief-by-guy-de-maupassant.txt
CLAIR DE LUNE,Guy de Maupassant,Other,Other,manual/processed/clair-de-lune-by-guy-de-maupassant.txt
"WAITER, A “BOCK”",Guy de Maupassant,Other,Other,manual/processed/waiter-a-bock-by-guy-de-maupassant.txt
AFTER,Guy de Maupassant,Other,Other,manual/processed/after-by-guy-de-maupassant.txt
FORGIVENESS,Guy de Maupassant,Other,Other,manual/processed/forgiveness-by-guy-de-maupassant.txt
IN THE SPRING,Guy de Maupassant,Other,Other,manual/processed/in-the-spring-by-guy-de-maupassant.txt
A QUEER NIGHT IN PARIS ,Guy de Maupassant,Other,Other,manual/processed/a-queer-night-in-paris-by-guy-de-maupassant.txt
THAT COSTLY RIDE,Guy de Maupassant,Other,Other,manual/processed/that-costly-ride-by-guy-de-maupassant.txt
USELESS BEAUTY,Guy de Maupassant,Other,Other,manual/processed/useless-beauty-by-guy-de-maupassant.txt
THE FATHER,Guy de Maupassant,Other,Other,manual/processed/the-father-by-guy-de-maupassant.txt
MY UNCLE SOSTHENES,Guy de Maupassant,Other,Other,manual/processed/my-uncle-sosthenes-by-guy-de-maupassant.txt
THE BARONESS,Guy de Maupassant,Other,Other,manual/processed/the-baroness-by-guy-de-maupassant.txt
MOTHER AND SON,Guy de Maupassant,Other,Other,manual/processed/mother-and-son-by-guy-de-maupassant.txt
THE HAND,Guy de Maupassant,Other,Other,manual/processed/the-hand-by-guy-de-maupassant.txt
A TRESS OF HAIR,Guy de Maupassant,Other,Other,manual/processed/a-tress-of-hair-by-guy-de-maupassant.txt
ON THE RIVER,Guy de Maupassant,Other,Other,manual/processed/on-the-river-by-guy-de-maupassant.txt
THE CRIPPLE,Guy de Maupassant,Other,Other,manual/processed/the-cripple-by-guy-de-maupassant.txt
A STROLL,Guy de Maupassant,Other,Other,manual/processed/a-stroll-by-guy-de-maupassant.txt
ALEXANDRE,Guy de Maupassant,Other,Other,manual/processed/alexandre-by-guy-de-maupassant.txt
THE LOG,Guy de Maupassant,Other,Other,manual/processed/the-log-by-guy-de-maupassant.txt
JULIE ROMAIN,Guy de Maupassant,Other,Other,manual/processed/julie-romain-by-guy-de-maupassant.txt
THE RONDOLI SISTERS ,Guy de Maupassant,Other,Other,manual/processed/the-rondoli-sisters-by-guy-de-maupassant.txt
THE FALSE GEMS,Guy de Maupassant,Other,Other,manual/processed/the-false-gems-by-guy-de-maupassant.txt
FASCINATION,Guy de Maupassant,Other,Other,manual/processed/fascination-by-guy-de-maupassant.txt
YVETTE SAMORIS,Guy de Maupassant,Other,Other,manual/processed/yvette-samoris-by-guy-de-maupassant.txt
A VENDETTA,Guy de Maupassant,Other,Other,manual/processed/a-vendetta-by-guy-de-maupassant.txt
MY TWENTY-FIVE DAYS,Guy de Maupassant,Other,Other,manual/processed/my-twenty-five-days-by-guy-de-maupassant.txt
“THE TERROR”,Guy de Maupassant,Other,Other,manual/processed/the-terror-by-guy-de-maupassant.txt
LEGEND OF MONT ST. MICHEL,Guy de Maupassant,Other,Other,manual/processed/legend-of-mont-st-michel-by-guy-de-maupassant.txt
A NEW YEAR'S GIFT,Guy de Maupassant,Other,Other,manual/processed/a-new-year-s-gift-by-guy-de-maupassant.txt
FRIEND PATIENCE,Guy de Maupassant,Other,Other,manual/processed/friend-patience-by-guy-de-maupassant.txt
ABANDONED,Guy de Maupassant,Other,Other,manual/processed/abandoned-by-guy-de-maupassant.txt
THE MAISON TELLIER,Guy de Maupassant,Other,Other,manual/processed/the-maison-tellier-by-guy-de-maupassant.txt
DENIS,Guy de Maupassant,Other,Other,manual/processed/denis-by-guy-de-maupassant.txt
MY WIFE,Guy de Maupassant,Other,Other,manual/processed/my-wife-by-guy-de-maupassant.txt
THE UNKNOWN,Guy de Maupassant,Other,Other,manual/processed/the-unknown-by-guy-de-maupassant.txt
THE APPARITION,Guy de Maupassant,Other,Other,manual/processed/the-apparition-by-guy-de-maupassant.txt
CLOCHETTE,Guy de Maupassant,Other,Other,manual/processed/clochette-by-guy-de-maupassant.txt
THE KISS,Guy de Maupassant,Other,Other,manual/processed/the-kiss-by-guy-de-maupassant.txt
THE LEGION OF HONOR,Guy de Maupassant,Other,Other,manual/processed/the-legion-of-honor-by-guy-de-maupassant.txt
THE TEST,Guy de Maupassant,Other,Other,manual/processed/the-test-by-guy-de-maupassant.txt
FOUND ON A DROWNED MAN,Guy de Maupassant,Other,Other,manual/processed/found-on-a-drowned-man-by-guy-de-maupassant.txt
THE ORPHAN,Guy de Maupassant,Other,Other,manual/processed/the-orphan-by-guy-de-maupassant.txt
THE BEGGAR,Guy de Maupassant,Other,Other,manual/processed/the-beggar-by-guy-de-maupassant.txt
THE RABBIT,Guy de Maupassant,Other,Other,manual/processed/the-rabbit-by-guy-de-maupassant.txt
HIS AVENGER,Guy de Maupassant,Other,Other,manual/processed/his-avenger-by-guy-de-maupassant.txt
MY UNCLE JULES,Guy de Maupassant,Other,Other,manual/processed/my-uncle-jules-by-guy-de-maupassant.txt
THE MODEL,Guy de Maupassant,Other,Other,manual/processed/the-model-by-guy-de-maupassant.txt
A VAGABOND,Guy de Maupassant,Other,Other,manual/processed/a-vagabond-by-guy-de-maupassant.txt
THE FISHING HOLE,Guy de Maupassant,Other,Other,manual/processed/the-fishing-hole-by-guy-de-maupassant.txt
THE SPASM,Guy de Maupassant,Other,Other,manual/processed/the-spasm-by-guy-de-maupassant.txt
IN THE WOOD,Guy de Maupassant,Other,Other,manual/processed/in-the-wood-by-guy-de-maupassant.txt
MARTINE,Guy de Maupassant,Other,Other,manual/processed/martine-by-guy-de-maupassant.txt
ALL OVER,Guy de Maupassant,Other,Other,manual/processed/all-over-by-guy-de-maupassant.txt
THE PARROT,Guy de Maupassant,Other,Other,manual/processed/the-parrot-by-guy-de-maupassant.txt
THE PIECE OF STRING,Guy de Maupassant,Other,Other,manual/processed/the-piece-of-string-by-guy-de-maupassant.txt
TOINE,Guy de Maupassant,Other,Other,manual/processed/toine-by-guy-de-maupassant.txt
MADAME HUSSON'S “ROSIER”,Guy de Maupassant,Other,Other,manual/processed/madame-husson-s-rosier-by-guy-de-maupassant.txt
THE ADOPTED SON,Guy de Maupassant,Other,Other,manual/processed/the-adopted-son-by-guy-de-maupassant.txt
COWARD,Guy de Maupassant,Other,Other,manual/processed/coward-by-guy-de-maupassant.txt
OLD MONGILET,Guy de Maupassant,Other,Other,manual/processed/old-mongilet-by-guy-de-maupassant.txt
MOONLIGHT,Guy de Maupassant,Other,Other,manual/processed/moonlight-by-guy-de-maupassant.txt
THE FIRST SNOWFALL,Guy de Maupassant,Other,Other,manual/processed/the-first-snowfall-by-guy-de-maupassant.txt
SUNDAYS OF A BOURGEOIS,Guy de Maupassant,Other,Other,manual/processed/sundays-of-a-bourgeois-by-guy-de-maupassant.txt
A RECOLLECTION,Guy de Maupassant,Other,Other,manual/processed/a-recollection-by-guy-de-maupassant.txt
OUR LETTERS,Guy de Maupassant,Other,Other,manual/processed/our-letters-by-guy-de-maupassant.txt
THE LOVE OF LONG AGO,Guy de Maupassant,Other,Other,manual/processed/the-love-of-long-ago-by-guy-de-maupassant.txt
FRIEND JOSEPH,Guy de Maupassant,Other,Other,manual/processed/friend-joseph-by-guy-de-maupassant.txt
THE EFFEMINATES,Guy de Maupassant,Other,Other,manual/processed/the-effeminates-by-guy-de-maupassant.txt
OLD AMABLE,Guy de Maupassant,Other,Other,manual/processed/old-amable-by-guy-de-maupassant.txt
THE CHRISTENING,Guy de Maupassant,Other,Other,manual/processed/the-christening-by-guy-de-maupassant.txt
THE FARMER'S WIFE,Guy de Maupassant,Other,Other,manual/processed/the-farmer-s-wife-by-guy-de-maupassant.txt
THE DEVIL,Guy de Maupassant,Other,Other,manual/processed/the-devil-by-guy-de-maupassant.txt
THE SNIPE,Guy de Maupassant,Other,Other,manual/processed/the-snipe-by-guy-de-maupassant.txt
THE WILL,Guy de Maupassant,Other,Other,manual/processed/the-will-by-guy-de-maupassant.txt
WALTER SCHNAFFS' ADVENTURE,Guy de Maupassant,Other,Other,manual/processed/walter-schnaffs-adventure-by-guy-de-maupassant.txt
AT SEA,Guy de Maupassant,Other,Other,manual/processed/at-sea-by-guy-de-maupassant.txt
MINUET,Guy de Maupassant,Other,Other,manual/processed/minuet-by-guy-de-maupassant.txt
THE SON,Guy de Maupassant,Other,Other,manual/processed/the-son-by-guy-de-maupassant.txt
THAT PIG OF A MORIN,Guy de Maupassant,Other,Other,manual/processed/that-pig-of-a-morin-by-guy-de-maupassant.txt
SAINT ANTHONY,Guy de Maupassant,Other,Other,manual/processed/saint-anthony-by-guy-de-maupassant.txt
LASTING LOVE,Guy de Maupassant,Other,Other,manual/processed/lasting-love-by-guy-de-maupassant.txt
PIERROT,Guy de Maupassant,Other,Other,manual/processed/pierrot-by-guy-de-maupassant.txt
A NORMANDY JOKE,Guy de Maupassant,Other,Other,manual/processed/a-normandy-joke-by-guy-de-maupassant.txt
FATHER MATTHEW ,Guy de Maupassant,Other,Other,manual/processed/father-matthew-by-guy-de-maupassant.txt
THE UMBRELLA,Guy de Maupassant,Other,Other,manual/processed/the-umbrella-by-guy-de-maupassant.txt
BELHOMME'S BEAST,Guy de Maupassant,Other,Other,manual/processed/belhomme-s-beast-by-guy-de-maupassant.txt
DISCOVERY,Guy de Maupassant,Other,Other,manual/processed/discovery-by-guy-de-maupassant.txt
THE ACCURSED BREAD,Guy de Maupassant,Other,Other,manual/processed/the-accursed-bread-by-guy-de-maupassant.txt
THE DOWRY,Guy de Maupassant,Other,Other,manual/processed/the-dowry-by-guy-de-maupassant.txt
THE DIARY OF A MADMAN,Guy de Maupassant,Other,Other,manual/processed/the-diary-of-a-madman-by-guy-de-maupassant.txt
THE MASK,Guy de Maupassant,Other,Other,manual/processed/the-mask-by-guy-de-maupassant.txt
THE PENGUINS' ROCK,Guy de Maupassant,Other,Other,manual/processed/the-penguins-rock-by-guy-de-maupassant.txt
A FAMILY,Guy de Maupassant,Other,Other,manual/processed/a-family-by-guy-de-maupassant.txt
SUICIDES,Guy de Maupassant,Other,Other,manual/processed/suicides-by-guy-de-maupassant.txt
AN ARTIFICE,Guy de Maupassant,Other,Other,manual/processed/an-artifice-by-guy-de-maupassant.txt
DREAMS,Guy de Maupassant,Other,Other,manual/processed/dreams-by-guy-de-maupassant.txt
SIMON'S PAPA ,Guy de Maupassant,Other,Other,manual/processed/simon-s-papa-by-guy-de-maupassant.txt
THE CHILD,Guy de Maupassant,Other,Other,manual/processed/the-child-by-guy-de-maupassant.txt
A COUNTRY EXCURSION,Guy de Maupassant,Other,Other,manual/processed/a-country-excursion-by-guy-de-maupassant.txt
ROSE,Guy de Maupassant,Other,Other,manual/processed/rose-by-guy-de-maupassant.txt
ROSALIE PRUDENT,Guy de Maupassant,Other,Other,manual/processed/rosalie-prudent-by-guy-de-maupassant.txt
REGRET,Guy de Maupassant,Other,Other,manual/processed/regret-by-guy-de-maupassant.txt
A SISTER'S CONFESSION,Guy de Maupassant,Other,Other,manual/processed/a-sister-s-confession-by-guy-de-maupassant.txt
COCO,Guy de Maupassant,Other,Other,manual/processed/coco-by-guy-de-maupassant.txt
DEAD WOMAN'S SECRET,Guy de Maupassant,Other,Other,manual/processed/dead-woman-s-secret-by-guy-de-maupassant.txt
A HUMBLE DRAMA,Guy de Maupassant,Other,Other,manual/processed/a-humble-drama-by-guy-de-maupassant.txt
MADEMOISELLE COCOTTE,Guy de Maupassant,Other,Other,manual/processed/mademoiselle-cocotte-by-guy-de-maupassant.txt
THE CORSICAN BANDIT,Guy de Maupassant,Other,Other,manual/processed/the-corsican-bandit-by-guy-de-maupassant.txt
THE GRAVE ,Guy de Maupassant,Other,Other,manual/processed/the-grave-by-guy-de-maupassant.txt
OLD JUDAS,Guy de Maupassant,Other,Other,manual/processed/old-judas-by-guy-de-maupassant.txt
THE LITTLE CASK,Guy de Maupassant,Other,Other,manual/processed/the-little-cask-by-guy-de-maupassant.txt
BOITELLE,Guy de Maupassant,Other,Other,manual/processed/boitelle-by-guy-de-maupassant.txt
A WIDOW,Guy de Maupassant,Other,Other,manual/processed/a-widow-by-guy-de-maupassant.txt
THE ENGLISHMAN OF ETRETAT,Guy de Maupassant,Other,Other,manual/processed/the-englishman-of-etretat-by-guy-de-maupassant.txt
MAGNETISM,Guy de Maupassant,Other,Other,manual/processed/magnetism-by-guy-de-maupassant.txt
A FATHER'S CONFESSION,Guy de Maupassant,Other,Other,manual/processed/a-father-s-confession-by-guy-de-maupassant.txt
A MOTHER OF MONSTERS,Guy de Maupassant,Other,Other,manual/processed/a-mother-of-monsters-by-guy-de-maupassant.txt
AN UNCOMFORTABLE BED,Guy de Maupassant,Other,Other,manual/processed/an-uncomfortable-bed-by-guy-de-maupassant.txt
A PORTRAIT,Guy de Maupassant,Other,Other,manual/processed/a-portrait-by-guy-de-maupassant.txt
THE DRUNKARD,Guy de Maupassant,Other,Other,manual/processed/the-drunkard-by-guy-de-maupassant.txt
THE WARDROBE,Guy de Maupassant,Other,Other,manual/processed/the-wardrobe-by-guy-de-maupassant.txt
THE MOUNTAIN POOL,Guy de Maupassant,Other,Other,manual/processed/the-mountain-pool-by-guy-de-maupassant.txt
A CREMATION,Guy de Maupassant,Other,Other,manual/processed/a-cremation-by-guy-de-maupassant.txt
MISTI,Guy de Maupassant,Other,Other,manual/processed/misti-by-guy-de-maupassant.txt
MADAME HERMET,Guy de Maupassant,Other,Other,manual/processed/madame-hermet-by-guy-de-maupassant.txt
THE MAGIC COUCH,Guy de Maupassant,Other,Other,manual/processed/the-magic-couch-by-guy-de-maupassant.txt
THE UNPARALLELED ADVENTURES OF ONE HANS PFAAL,Edgar Allan Poe,Other,Other,manual/processed/the-unparalleled-adventures-of-one-hans-pfaal-by-edgar-allan-poe.txt
THE GOLD-BUG,Edgar Allan Poe,Other,Other,manual/processed/the-gold-bug-by-edgar-allan-poe.txt
FOUR BEASTS IN ONE—THE HOMO-CAMELEOPARD,Edgar Allan Poe,Other,Other,manual/processed/four-beasts-in-one-the-homo-cameleopard-by-edgar-allan-poe.txt
THE MURDERS IN THE RUE MORGUE,Edgar Allan Poe,Other,Other,manual/processed/the-murders-in-the-rue-morgue-by-edgar-allan-poe.txt
THE MYSTERY OF MARIE ROGET,Edgar Allan Poe,Other,Other,manual/processed/the-mystery-of-marie-roget-by-edgar-allan-poe.txt
THE BALLOON-HOAX,Edgar Allan Poe,Other,Other,manual/processed/the-balloon-hoax-by-edgar-allan-poe.txt
MS. FOUND IN A BOTTLE,Edgar Allan Poe,Other,Other,manual/processed/ms-found-in-a-bottle-by-edgar-allan-poe.txt
THE OVAL PORTRAIT ,Edgar Allan Poe,Other,Other,manual/processed/the-oval-portrait-by-edgar-allan-poe.txt
THE PURLOINED LETTER,Edgar Allan Poe,Other,Other,manual/processed/the-purloined-letter-by-edgar-allan-poe.txt
THE THOUSAND-AND-SECOND TALE OF SCHEHERAZADE,Edgar Allan Poe,Other,Other,manual/processed/the-thousand-and-second-tale-of-scheherazade-by-edgar-allan-poe.txt
A DESCENT INTO THE MAELSTR?M.,Edgar Allan Poe,Other,Other,manual/processed/a-descent-into-the-maelstr-m-by-edgar-allan-poe.txt
VON KEMPELEN AND HIS DISCOVERY,Edgar Allan Poe,Other,Other,manual/processed/von-kempelen-and-his-discovery-by-edgar-allan-poe.txt
MESMERIC REVELATION,Edgar Allan Poe,Other,Other,manual/processed/mesmeric-revelation-by-edgar-allan-poe.txt
THE FACTS IN THE CASE OF M. VALDEMAR,Edgar Allan Poe,Other,Other,manual/processed/the-facts-in-the-case-of-m-valdemar-by-edgar-allan-poe.txt
THE BLACK CAT.,Edgar Allan Poe,Other,Other,manual/processed/the-black-cat-by-edgar-allan-poe.txt
THE FALL OF THE HOUSE OF USHER,Edgar Allan Poe,Other,Other,manual/processed/the-fall-of-the-house-of-usher-by-edgar-allan-poe.txt
SILENCE—A FABLE,Edgar Allan Poe,Other,Other,manual/processed/silence-a-fable-by-edgar-allan-poe.txt
THE MASQUE OF THE RED DEATH.,Edgar Allan Poe,Other,Other,manual/processed/the-masque-of-the-red-death-by-edgar-allan-poe.txt
THE CASK OF AMONTILLADO.,Edgar Allan Poe,Other,Other,manual/processed/the-cask-of-amontillado-by-edgar-allan-poe.txt
THE IMP OF THE PERVERSE,Edgar Allan Poe,Other,Other,manual/processed/the-imp-of-the-perverse-by-edgar-allan-poe.txt
THE ISLAND OF THE FAY,Edgar Allan Poe,Other,Other,manual/processed/the-island-of-the-fay-by-edgar-allan-poe.txt
THE ASSIGNATION,Edgar Allan Poe,Other,Other,manual/processed/the-assignation-by-edgar-allan-poe.txt
THE PIT AND THE PENDULUM,Edgar Allan Poe,Other,Other,manual/processed/the-pit-and-the-pendulum-by-edgar-allan-poe.txt
THE PREMATURE BURIAL,Edgar Allan Poe,Other,Other,manual/processed/the-premature-burial-by-edgar-allan-poe.txt
THE DOMAIN OF ARNHEIM,Edgar Allan Poe,Other,Other,manual/processed/the-domain-of-arnheim-by-edgar-allan-poe.txt
LANDOR'S COTTAGE,Edgar Allan Poe,Other,Other,manual/processed/landor-s-cottage-by-edgar-allan-poe.txt
WILLIAM WILSON,Edgar Allan Poe,Other,Other,manual/processed/william-wilson-by-edgar-allan-poe.txt
THE TELL-TALE HEART.,Edgar Allan Poe,Other,Other,manual/processed/the-tell-tale-heart-by-edgar-allan-poe.txt
BERENICE,Edgar Allan Poe,Other,Other,manual/processed/berenice-by-edgar-allan-poe.txt
ELEONORA ,Edgar Allan Poe,Other,Other,manual/processed/eleonora-by-edgar-allan-poe.txt
NARRATIVE OF A. GORDON PYM,Edgar Allan Poe,Other,Other,manual/processed/narrative-of-a-gordon-pym-by-edgar-allan-poe.txt
LIGEIA,Edgar Allan Poe,Other,Other,manual/processed/ligeia-by-edgar-allan-poe.txt
MORELLA,Edgar Allan Poe,Other,Other,manual/processed/morella-by-edgar-allan-poe.txt
A TALE OF THE RAGGED MOUNTAINS,Edgar Allan Poe,Other,Other,manual/processed/a-tale-of-the-ragged-mountains-by-edgar-allan-poe.txt
THE SPECTACLES,Edgar Allan Poe,Other,Other,manual/processed/the-spectacles-by-edgar-allan-poe.txt
KING PEST.,Edgar Allan Poe,Other,Other,manual/processed/king-pest-by-edgar-allan-poe.txt
THREE SUNDAYS IN A WEEK ,Edgar Allan Poe,Other,Other,manual/processed/three-sundays-in-a-week-by-edgar-allan-poe.txt
THE DEVIL IN THE BELFRY,Edgar Allan Poe,Other,Other,manual/processed/the-devil-in-the-belfry-by-edgar-allan-poe.txt
LIONIZING,Edgar Allan Poe,Other,Other,manual/processed/lionizing-by-edgar-allan-poe.txt
X-ING A PARAGRAPH,Edgar Allan Poe,Other,Other,manual/processed/x-ing-a-paragraph-by-edgar-allan-poe.txt
METZENGERSTEIN,Edgar Allan Poe,Other,Other,manual/processed/metzengerstein-by-edgar-allan-poe.txt
THE SYSTEM OF DOCTOR TARR AND PROFESSOR FETHER,Edgar Allan Poe,Other,Other,manual/processed/the-system-of-doctor-tarr-and-professor-fether-by-edgar-allan-poe.txt
HOW TO WRITE A BLACKWOOD ARTICLE.,Edgar Allan Poe,Other,Other,manual/processed/how-to-write-a-blackwood-article-by-edgar-allan-poe.txt
A PREDICAMENT,Edgar Allan Poe,Other,Other,manual/processed/a-predicament-by-edgar-allan-poe.txt
MYSTIFICATION,Edgar Allan Poe,Other,Other,manual/processed/mystification-by-edgar-allan-poe.txt
DIDDLING,Edgar Allan Poe,Other,Other,manual/processed/diddling-by-edgar-allan-poe.txt
THE ANGEL OF THE ODD,Edgar Allan Poe,Other,Other,manual/processed/the-angel-of-the-odd-by-edgar-allan-poe.txt
MELLONTA TAUTA,Edgar Allan Poe,Other,Other,manual/processed/mellonta-tauta-by-edgar-allan-poe.txt
THE DUC DE L'OMELETTE.,Edgar Allan Poe,Other,Other,manual/processed/the-duc-de-l-omelette-by-edgar-allan-poe.txt
THE OBLONG BOX.,Edgar Allan Poe,Other,Other,manual/processed/the-oblong-box-by-edgar-allan-poe.txt
LOSS OF BREATH,Edgar Allan Poe,Other,Other,manual/processed/loss-of-breath-by-edgar-allan-poe.txt
THE MAN THAT WAS USED UP.,Edgar Allan Poe,Other,Other,manual/processed/the-man-that-was-used-up-by-edgar-allan-poe.txt
THE BUSINESS MAN,Edgar Allan Poe,Other,Other,manual/processed/the-business-man-by-edgar-allan-poe.txt
THE LANDSCAPE GARDEN,Edgar Allan Poe,Other,Other,manual/processed/the-landscape-garden-by-edgar-allan-poe.txt
MAELZEL'S CHESS-PLAYER,Edgar Allan Poe,Other,Other,manual/processed/maelzel-s-chess-player-by-edgar-allan-poe.txt
THE POWER OF WORDS,Edgar Allan Poe,Other,Other,manual/processed/the-power-of-words-by-edgar-allan-poe.txt
